X,Y,OBJECTID,SCH_TYPE,SCHCLASS,SCHNAME,ADDRESS,CITY,ZIP,PHONE,URL,SDISTNAME,LAT,LON,GlobalID,GRADELVL,last_edited_user,last_edited_date,created_user,created_date
998504.865157481,446137.64665354,202,CHARTER,HIGH SCHOOL,HA:SAN PREPARATORY AND LEADERSHIP SCHOOL,1333 E 10TH ST,TUCSON,85719,520-882-8826,http://www.hasanprep.org,,32.22283152,-110.95138183,{4BE54D17-7521-40EF-AE71-DA21ADC9CB44},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:35:13+00,,
983075.582020998,414573.15452756,203,CHARTER,OTHER,OMBUDSMAN CHARTER VALENCIA,1660 W VALENCIA RD,TUCSON,85746,520-573-5858,https://az.ombudsman.com/charter-valencia/,,32.1364447,-111.00213805,{1010F706-1B5E-4124-8766-09CB6DD6F87D},6-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
988090.132545933,490580.757545933,204,PUBLIC,ELEMENTARY SCHOOL,HARELSON ELEMENTARY SCHOOL,826 W CHAPALA DR,TUCSON,85704,520-696-6020,http://www.amphi.com/Harelson,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.34523766,-110.98380662,{A226F3F2-E00B-4770-A523-3C7D4A3D1DAF},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:36:45+00,,
1003246.44225722,459919.147637792,205,PUBLIC,ELEMENTARY SCHOOL,CRAGIN ELEMENTARY SCHOOL,2945 N TUCSON BL,TUCSON,85716,520-232-6700,https://cragines.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.26059216,-110.93564368,{ADDAEF08-2EBB-4C65-A2C5-B195085DC091},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:30:13+00,,
1045679.78576116,437849.196194224,206,PUBLIC,ELEMENTARY SCHOOL,MARSHALL ELEMENTARY SCHOOL,9066 E 29TH ST,TUCSON,85710,520-731-4900,https://marshalles.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.19879458,-110.79913262,{E880DE7D-159A-4386-880C-6869DC38E64C},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:32:16+00,,
974349.30905512,497121.936023623,207,PRIVATE,OTHER,SAINT ELIZABETH ANN SETON CATHOLIC SCHOOL,8650 N SHANNON RD,TUCSON,85742,520-219-7650,https://school.seastucson.org/,,32.36353751,-111.02812007,{060F6602-FC5D-48C8-A845-3197480D6CF7},PK-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
979595.883858267,434363.311351709,208,PUBLIC,ELEMENTARY SCHOOL,"HENRY ""HANK"" OYAMA ELEMENTARY SCHOOL",2700 S LA CHOLLA BL,TUCSON,85713,520-225-5700,https://oyamaes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.19092083,-111.01284177,{C74CED08-AF22-442D-BFD4-ABCB413E880A},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/28 12:08:52+00,,
1024385.33431758,454054.983923882,209,PUBLIC,MIDDLE SCHOOL,DODGE TRADITIONAL MAGNET MIDDLE SCHOOL,5831 E PIMA ST,TUCSON,85712,520-731-4100,https://dodgems.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.24392524,-110.86745283,{D34A7481-9355-4333-99BC-80CF0CDE9A32},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:22:04+00,,
966270.653543308,497570.750984251,210,PUBLIC,MIDDLE SCHOOL,TORTOLITA MIDDLE SCHOOL,4101 W HARDY RD,TUCSON,85742,520-579-4600,https://www.maranausd.org/tms,MARANA UNIFIED SCHOOL DISTRICT,32.36495273,-111.05427045,{79CB884A-EA21-482E-81D8-07A2F545E4ED},7-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
991386.367454067,348914.82513123,211,PUBLIC,ELEMENTARY SCHOOL,COPPER VIEW ELEMENTARY SCHOOL,16200 S STARLIGHT VIEW LN,SAHUARITA,85629,520-625-3502 x1900,https://susd30.us/schools/copper-view-elementary-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.95577728,-110.97713713,{39B82385-7CAF-47C9-8DE0-9D5E606B07F5},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:26:50+00,,
1033596.64009186,443786.942913383,212,PUBLIC,OTHER,BOOTH FICKETT MATH/SCIENCE K-8 SCHOOL,450 S MONTEGO DR,TUCSON,85710,520-731-3800,https://boothfickettk8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.21545331,-110.83799707,{3F869C23-2A4B-48F0-BF96-8ED5B7EDB316},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:31:05+00,,
1051193.8730315,404503.562007874,213,PUBLIC,MIDDLE SCHOOL,DESERT SKY MIDDLE SCHOOL,9850 E RANKIN LP,TUCSON,85747,520-879-2700,https://dsms.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.1069881,-110.78244498,{3B633B40-08F8-48B0-9728-F3CBCEF9DFFC},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:14:21+00,,
998217.616141733,468370.151246719,214,PUBLIC,ELEMENTARY SCHOOL,RIO VISTA ELEMENTARY SCHOOL,1351 E LIMBERLOST DR,TUCSON,85719,520-696-5250,http://www.amphi.com/RioVista,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.28394515,-110.95166442,{BC7096F3-37D3-4A8D-9DAF-4A740A830DE6},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/04/04 11:26:02+00,,
1021674.93208661,462540.277559057,215,PRIVATE,ELEMENTARY SCHOOL,CASTLEHILL COUNTRY DAY SCHOOL,3225 N CRAYCROFT RD,TUCSON,85712,520-795-0008,http://castlehillschool.com,,32.2673192,-110.87595224,{60B80E50-3B83-426F-954D-13E97016D30F},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:46:32+00,,
1029681.9097769,443708.723425195,216,PUBLIC,ELEMENTARY SCHOOL,ANNIE W KELLOND ELEMENTARY SCHOOL,6606 E LEHIGH DR,TUCSON,85710,520-584-5100,https://kellondes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.2153457,-110.85065579,{051B6020-103E-49D3-9946-3EE3C1205659},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:17:29+00,,
993737.615485564,449209.36942257,217,CHARTER,MIDDLE SCHOOL,PAULO FREIRE FREEDOM SCHOOL UNIVERSITY CAMPUS,300 E UNIVERSITY BL,TUCSON,85705,520-624-7552,https://www.pffsu.org/,,32.23139107,-110.96670818,{C89F2133-3469-48D9-BE9A-D17B23C2760E},6-8,U157087,2024/06/12 23:15:33+00,,
966341.691929135,424568.483267717,218,PRIVATE,OTHER,SAGUARO HILLS SDA CHRISTIAN SCHOOL,4280 W IRVINGTON RD,TUCSON,85746,520-325-1454,https://www.saguarohillsschool.org/,,32.16429735,-111.05593648,{45FE4039-C1AE-4F32-9F1E-EFA7398B6A57},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/03 15:20:10+00,,
914940.791010499,497905.175196849,219,PUBLIC,HIGH SCHOOL,MARANA HIGH SCHOOL,12000 W EMIGH RD,TUCSON,85743,520-616-6400,https://www.maranausd.org/mhs,MARANA UNIFIED SCHOOL DISTRICT,32.36689923,-111.22049852,{D0C6A1CF-CD67-475A-A94D-1B1F4976B7F5},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:31:57+00,,
1014399.3976378,438867.612532809,220,PUBLIC,OTHER,ROBERTS-NAYLOR K-8 SCHOOL,1701 S COLUMBUS BL,TUCSON,85711,520-584-6800,https://robertsnaylork8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.20244692,-110.90021225,{718AE9F0-CB59-4282-98CF-FCF6213BF338},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
978170.759842519,447932.826443568,221,PUBLIC,POSTSECONDARY SCHOOL,PIMA COMMUNITY COLLEGE WEST CAMPUS,2202 W ANKLAM RD,TUCSON,85709,520-206-6600,https://www.pima.edu/about-pima/locations/west/index.html,,32.22825074,-111.01708107,{C9A59AF5-B4B1-4690-A044-AE1B5BDE518F},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1020816.125,458842.218832023,222,PUBLIC,ELEMENTARY SCHOOL,WV WHITMORE ELEMENTARY SCHOOL,5330 E GLENN ST,TUCSON,85712,520-232-8000,https://whitmorees.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.2571781,-110.87884602,{566FF102-DB3F-4C31-B9BF-244C25B78CAC},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1055453.32709974,443080.027230971,223,PUBLIC,ELEMENTARY SCHOOL,SOLENG TOM ELEMENTARY SCHOOL,10520 E CAMINO QUINCE,TUCSON,85748,520-731-5400,https://solengtomes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.21288772,-110.76736074,{92D8CCE2-8E36-488C-9DFC-D192931E8B1C},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
990866.160104986,417421.076771654,224,PRIVATE,ELEMENTARY SCHOOL,PUSCH RIDGE CHRISTIAN ACADEMY SOUTH CAMPUS,5951 S 12TH AVE,TUCSON,85706,5204137945,https://www.prca.academy/#/,,32.14408815,-110.97689171,{2550057E-A7A5-47D9-BCD2-600EEA937968},K-2,U157087,2024/06/13 18:14:07+00,U157087,2024/06/13 17:42:38+00
1050779.53805774,437858.562992126,225,PUBLIC,ELEMENTARY SCHOOL,DUNHAM ELEMENTARY SCHOOL,9850 E 29TH ST,TUCSON,85748,520-731-4200,https://dunhames.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.19867355,-110.78264827,{54615FB6-F381-4A1B-98EE-D566C5112F68},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:25:37+00,,
1034941.81692914,432473.357939631,226,CHARTER,OTHER,SONORAN SCIENCE ACADEMY EAST K-8,7450 E STELLA RD,TUCSON,85730,520-751-2401,https://sonoranschools.org/SSA-East,,32.18432137,-110.83401651,{DDB9F903-3F26-4B12-AA37-A613B48F3E4C},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
998355.179790027,443474.522309713,227,CHARTER,ELEMENTARY SCHOOL,HIGHLAND FREE SCHOOL,510 S HIGHLAND AV,TUCSON,85719,520-623-0104,http://highlandfreeschool.org/,,32.21551552,-110.95194312,{27942163-EC89-4EA6-A7C6-E9069F68A270},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:43:33+00,,
1040722.4097769,453687.266404197,228,PUBLIC,ELEMENTARY SCHOOL,BLOOM ELEMENTARY SCHOOL,8310 E PIMA ST,TUCSON,85715,520-731-3700,https://bloomes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.24246482,-110.81463148,{C5160C96-A4DD-4FF4-B98C-412DE038D6FD},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:30:17+00,,
1002179.86646982,430168.423884511,229,PUBLIC,OTHER,CAPE SCHOOL-DETENTION,2225 E AJO WY,TUCSON,85713,520-724-4544,https://www.sc.pima.gov/pima-county-juvenile-court/detention/school/,PIMA ACCOMMODATION SCHOOL DISTRICT,32.17884824,-110.93996841,{DD4C0DF6-D99E-4C73-AC82-4952B2E17A17},3-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
992211.836942255,412952.651574805,230,PRIVATE,HIGH SCHOOL,SAN MIGUEL HIGH SCHOOL,6601 S SAN FERNANDO RD,TUCSON,85756,520-294-6403,https://www.sanmiguelcristorey.org/,,32.13177393,-110.97267093,{7D1FDB98-7F80-4ECF-B386-B3DF33C3BFFE},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
986385.173556432,451210.001640417,231,PUBLIC,OTHER,ARIZONA STATE SCHOOLS FOR THE DEAF AND BLIND,1200 W SPEEDWAY BL,TUCSON,85745,520-770-3458,https://asdb.az.gov/,,32.23706641,-110.99042776,{A912B1E0-7278-4CA3-AD53-DAEAA501F9B1},PK-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:21:05+00,,
977717.923556432,476962.770997375,232,CHARTER,OTHER,SONORAN SCIENCE ACADEMY TUCSON,2325 W SUNSET RD,TUCSON,85741,520-665-3430,https://sonoranschools.org/SSA-Tucson,,32.30805194,-111.01775902,{6E4EF124-8DD5-4648-9DF7-03779CA3D0FC},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
992794.119422574,424270.896325462,233,CHARTER,HIGH SCHOOL,PIMA VOCATIONAL HIGH SCHOOL IRVINGTON CAMPUS,175 W IRVINGTON RD,TUCSON,85714,520-724-9740,http://www.pimavocational.org/,,32.16286903,-110.97046879,{4A899114-1207-4C81-B42A-C751194708A3},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:52+00,,
984389.993438318,429436.281496063,234,PUBLIC,ELEMENTARY SCHOOL,LYNN-URQUIDES ELEMENTARY SCHOOL,1573 W AJO WY,TUCSON,85713,520-908-4000,https://lynnurquideses.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.17726676,-110.99748207,{9C2B4DAE-4A62-4D02-B76F-0DFD7E57F768},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:30:53+00,,
988502.929790027,447167.079724409,235,PUBLIC,POSTSECONDARY SCHOOL,ARIZONA STATE UNIVERSITY SCHOOL OF SOCIAL WORK,340 N COMMERCE PARK LP,TUCSON,85745,520-884-5507,https://socialwork.asu.edu/,,32.22590382,-110.98369276,{538E4CBE-4A40-4C5A-9671-E77893EABE82},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:44:06+00,,
990670.013779528,486695.423884511,236,CHARTER,HIGH SCHOOL,EDGE HIGH SCHOOL-NORTHWEST,231 W GIACONDA WY,TUCSON,85704,520-877-9179,http://edgehighschool.org/,,32.33449676,-110.97556425,{BD40657A-7485-4E9B-B58C-1081BB5D6A2C},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:32:18+00,,
1019687.95603675,449377.801837273,237,PUBLIC,OTHER,MARY MEREDITH K-12,755 N MAGNOLIA AV,TUCSON,85711,520-232-8200,https://marymeredithk12.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.23119538,-110.88278982,{C49F2279-64A2-418C-A6C7-BA5AA0D0C13C},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/28 12:08:21+00,,
710778.883202098,332331.028543308,238,PUBLIC,OTHER,INDIAN OASIS MIDDLE SCHOOL AND HIGH SCHOOL,111 W MAIN ST,SELLS,85634,520-719-1260,http://ioalternative.org/,BABOQUIVARI UNIFIED SCHOOL DISTRICT,31.91365903,-111.88192701,{24B1E165-1299-48B5-A4FB-6ED89BEF105D},6-12,U157087,2024/06/12 18:34:32+00,,
988244.54593176,526348.219160102,239,PUBLIC,ELEMENTARY SCHOOL,INNOVATION ACADEMY,825 W DESERT FAIRWAYS DR,ORO VALLEY,85755,520-269-4610,https://www.amphi.com/innovationacademy,AMPHITHEATER UNIFIED SCHOOL DISTRICT,32.44354032,-110.98229482,{5D0D65E0-314C-4C65-A42F-3137E63A1306},K-5,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 11:37:53+00,,
1057123.58136483,416141.234580055,240,PUBLIC,MIDDLE SCHOOL,RINCON VISTA MIDDLE SCHOOL,10770 E BILBY RD,TUCSON,85747,520-879-3200,https://rvms.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.13880027,-110.76289516,{B5A4C101-EB62-4EE1-98AC-710C76AFC83C},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
991122.600065615,350082.148622051,241,PUBLIC,OTHER,SAHUARITA INTERMEDIATE SCHOOL,350 W SAHUARITA RD,SAHUARITA,85629,520-625-3502 x1200,https://susd30.us/schools/sahuarita-intermediate-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.95899216,-110.97795487,{1F55C641-6A68-4FA6-926E-BDDE617025FC},3-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
988710.11187664,446646.936679788,242,PRIVATE,POSTSECONDARY SCHOOL,CARRINGTON COLLEGE,"201 N BONITA AV., Ste 101",TUCSON,85745,520-368-3028,https://carrington.edu/location/tucson-arizona/,,32.22446923,-110.98303746,{EB834BB6-71D5-4625-8BA2-D1587A4303A3},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:27:51+00,,
999697.929790027,422975.026902884,243,PUBLIC,ELEMENTARY SCHOOL,RIVERA ELEMENTARY SCHOOL,5102 S CHERRY AV,TUCSON,85706,520-545-3900,https://old.susd12.org/rivera,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.15913846,-110.94819872,{50877B77-B148-4C49-B443-31D5D8C88003},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
990376.988845143,429839.647637792,244,PRIVATE,OTHER,SAINT JOHN THE EVANGELIST CATHOLIC SCHOOL,600 W AJO WY,TUCSON,85713,520-624-3865,http://www.stjohntucson.org/,,32.17823336,-110.97812217,{F62E601F-5A72-4C83-A6B4-C7C27A24EA91},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
992615.562664043,429845.218832023,245,PUBLIC,OTHER,HOLLINGER K-8 SCHOOL,150 W AJO WY,TUCSON,85713,520-225-1700,https://hollingerk8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.17819478,-110.97088743,{BCA1E031-4DB9-4C4A-9BFE-AC5470781E6E},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:47:08+00,,
1002667.210958,449186.137467191,246,PUBLIC,ELEMENTARY SCHOOL,SAM HUGHES ELEMENTARY SCHOOL,700 N WILSON AV,TUCSON,85719,520-232-7400,https://samhugheses.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.23110687,-110.93783378,{42841F85-25CB-46CE-B632-74388DE11348},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/28 12:10:45+00,,
991305.924540684,443327.316929132,247,PUBLIC,ELEMENTARY SCHOOL,CARRILLO K-5 COMMUNICATION AND CREATIVE ARTS MAGNET SCHOOL,440 S MAIN AV,TUCSON,85701,520-225-1200,https://carrilloes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.21528279,-110.97473819,{445C6A46-15B0-48D6-88F3-B3FBCBD31B44},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:45:13+00,,
989842.437664043,448273.125,248,PUBLIC,ELEMENTARY SCHOOL,DAVIS BILINGUAL ELEMENTARY MAGNET SCHOOL,500 W SAINT MARYS RD,TUCSON,85701,520-225-1400,https://davises.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.2289118,-110.97933029,{52F36FBC-7A16-4647-98D3-7DEC29A14A93},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:46:56+00,,
975919.617125984,475165.397309713,249,CHARTER,OTHER,CARDEN OF TUCSON,5260 N ROYAL PALM DR,TUCSON,85705,520-293-6661,http://www.cardenoftucson.org,,32.30315307,-111.02362757,{01BB5462-4205-47F2-B190-D3C10975FA35},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:43:26+00,,
918836.037401576,529619.033464566,250,PUBLIC,ELEMENTARY SCHOOL,ESTES ELEMENTARY SCHOOL,11280 W GRIER RD,MARANA,85653,520-682-4738,https://www.maranausd.org/ee,MARANA UNIFIED SCHOOL DISTRICT,32.45399874,-111.20720139,{C362956F-78F4-472C-A40F-64B9EC908F2A},PK-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:01:33+00,,
995211.186351705,465470.522965878,251,PRIVATE,OTHER,SATORI SCHOOL,3801 N 1ST AV,TUCSON,85719,520-887-4003,https://www.satorischool.org/our-schools/private-school/,,32.27604944,-110.96147529,{7AADEF77-6CD3-4483-B92F-EA8207E23A21},PK-1,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1036601.08989501,479191.567913383,252,PUBLIC,MIDDLE SCHOOL,ESPERERO CANYON MIDDLE SCHOOL,5801 N SABINO CANYON RD,TUCSON,85750,520-209-8100,http://ecms.cfsd16.org/,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT,32.31267651,-110.82712176,{F44B8634-F5F7-4AC4-ABA5-C08DB89809C5},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:00:59+00,,
1008419.42290026,445589.276902884,253,CHARTER,HIGH SCHOOL,DESERT SAGE SCHOOL,3434 E BROADWAY BL,TUCSON,85716,520-365-3766,https://desertsageschool.org/,,32.22107543,-110.91934136,{5C37D738-7F2B-462A-9A63-0BDA8A8104F1},9-12,"CENTRAL\u154600 - ""CENTRAL\U154600""",2022/10/05 13:17:57+00,,
942121.429790027,498178.365157478,254,PRIVATE,OTHER,REDEEMER LUTHERAN SCHOOL,8845 N SILVERBELL RD,TUCSON,85743,520-572-8136,https://redeemertucson.com/school,,32.36713342,-111.13246381,{2B2A10AF-FD09-4A15-B3AA-81E447A7CA0F},PK-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
918222.298884515,529736.348425195,255,PUBLIC,HIGH SCHOOL,MCAT HIGH SCHOOL,13650 N MCDUFF RD,MARANA,85653,520-682-4773,https://www.maranausd.org/mcat,MARANA UNIFIED SCHOOL DISTRICT,32.45433239,-111.20918848,{649FF35F-ED5A-4D57-B24B-FB02067A7ED3},10-12,U157087,2024/06/12 21:58:56+00,,
1010346.92749344,416087.337270342,256,PUBLIC,ELEMENTARY SCHOOL,GALLEGO PRIMARY FINE ARTS MAGNET SCHOOL,6200 S HEMISPHERE PL,TUCSON,85706,520-545-3000,https://www.susd12.org/gallego-primary,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.13993936,-110.91399839,{9053C21F-8B5E-4329-B2A1-8D685E842408},K-3,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:19:45+00,,
1073686.20964567,383860.814304464,257,PUBLIC,MIDDLE SCHOOL,OLD VAIL MIDDLE SCHOOL,13299 E COLOSSAL CAVE RD,VAIL,85641,520-879-2400,https://ovms.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.04958268,-110.71056201,{4EB90B53-66A5-414A-A0F3-E856A4D23B49},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
1067636.56266404,458753.427165352,258,PUBLIC,ELEMENTARY SCHOOL,TANQUE VERDE ELEMENTARY SCHOOL,2600 N FENNIMORE AV,TUCSON,85749,520-749-4244,https://tves.tanqueverdeschools.org/,TANQUE VERDE UNIFIED SCHOOL DISTRICT,32.25559915,-110.72741417,{3D0B00C7-D9E0-4C00-BBEF-1A445E92478C},K-6,U157087,2024/06/14 14:57:16+00,,
992554.927821521,446246.438648291,259,CHARTER,MIDDLE SCHOOL,CITY CENTER FOR COLLABORATIVE LEARNING INC,47 E PENNINGTON ST,TUCSON,85701,520-561-1020,https://cityccl.org/,,32.223276,-110.97061696,{C4EDCDE3-E574-4500-9CD7-C79DC69752D9},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:30:24+00,,
960311.304133859,500626.030511811,260,PUBLIC,ELEMENTARY SCHOOL,DEGRAZIA ELEMENTARY SCHOOL,5051 W OVERTON RD,TUCSON,85742,520-579-4800,https://www.maranausd.org/de,MARANA UNIFIED SCHOOL DISTRICT,32.37348087,-111.07349178,{88AE8B10-6E41-4B32-BB9C-21E4E3DA8421},K-6,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:48:27+00,,
989915.865485564,348115.06824147,261,PUBLIC,OTHER,WRIGHTSON RIDGE SCHOOL,16325 S RANCHO SAHUARITA BL,SAHUARITA,85629,520-625-3502 x2000,https://susd30.us/schools/wrightson-ridge-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.95361401,-110.98190025,{D06AFF80-532E-4577-A529-D8893F04B027},K-8,U157087,2024/06/14 15:46:37+00,,
1003450.61646982,456691.092191599,262,CHARTER,HIGH SCHOOL,SOUTHERN ARIZONA COMMUNITY ACADEMY,2470 N TUCSON BL,TUCSON,85716,520-319-6113,http://www.sacaeagles.com/,,32.2517147,-110.93507872,{BD047BA1-A94B-4F03-BE91-B7A44191065D},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
953242.196194224,491016.931102365,263,CHARTER,OTHER,LEMAN ACADEMY OF EXCELLENCE,7720 N SILVERBELL RD,TUCSON,85743,520-639-8080,https://lemanacademy.com/marana/,,32.34722048,-111.09662573,{6D473E9D-47A8-472C-94ED-EE9DC7D18AC1},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:23:24+00,,
962462.189960629,411051.496062994,264,PUBLIC,OTHER,LAWRENCE 3-8 SCHOOL,4850 W JEFFREY RD,TUCSON,85757,520-908-3900,https://lawrence38.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.12722843,-111.06881651,{3D2C058A-B41C-463E-B713-FDFA06FD5E79},3-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:21:43+00,,
1059498.14370079,456622.501640417,265,PUBLIC,MIDDLE SCHOOL,EMILY GRAY JUNIOR HIGH SCHOOL,11150 E TANQUE VERDE RD,TUCSON,85749,520-749-3838,https://egjh.tanqueverdeschools.org,TANQUE VERDE UNIFIED SCHOOL DISTRICT,32.2499877,-110.75381076,{4DD7A543-6370-471B-A661-89AA51E264A1},7-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 09:53:52+00,,
1043570.77755906,451624.787729658,266,PRIVATE,OTHER,CALVARY CHAPEL CHRISTIAN SCHOOL,8725 E SPEEDWAY BL,TUCSON,85710,520-731-2100,https://www.cccswarriors.org/,,32.23671563,-110.80548919,{5E8C3002-B821-4DB1-BA69-44A55D73D46A},K-12,U157087,2024/06/06 23:10:42+00,,
960473.937664043,422911.093832023,267,PUBLIC,ELEMENTARY SCHOOL,VESEY ELEMENTARY SCHOOL,5005 S BUTTS RD,TUCSON,85757,520-908-4600,https://veseyes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.15986933,-111.07493927,{331C524D-4D00-4D9F-A28E-8DFC45391AC1},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1000831.12237533,483100.848097116,268,PUBLIC,MIDDLE SCHOOL,ORANGE GROVE MIDDLE SCHOOL,1911 E ORANGE GROVE RD,TUCSON,85718,520-209-8200,http://ogms.cfsd16.org/,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT,32.32436747,-110.94277544,{18FE62D3-888E-4AE9-97FC-52CC1E8535FF},6-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:49+00,,
